l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
30634589,584471,1602,3222206439,8203307099,5579941833,18485446,2,421119372,41484288
30714331,640830,1832,3227791763,8192609615,5567063689,17682036,0,421091108,41484288
30074798,483470,1809,3238259311,8194556183,5570032456,17857522,0,420624398,41549824
30373816,621674,1976,3219744654,8201006969,5574411955,18477091,2,420973582,41418752
30621885,317053,1974,3233049189,8201423757,5566930252,18059419,0,421039291,41287680
30747149,704555,1905,3218527970,8193162769,5581505644,17797847,2,420750433,41287680
30130561,446413,1793,3238879520,8201595219,5569655643,18181266,0,421046216,41418752
30208915,316158,1719,3229893983,8198922934,5559223204,18379439,0,420747426,41353216
31033514,570657,2015,3223833315,8199303245,5581014023,17891787,0,421256638,41418752
30195370,317477,1866,3244817653,8197909536,5562920085,18003087,0,420842260,41418752
30028721,399690,1699,3233665632,8203123822,5570085170,18342297,0,421003837,41353216
30761395,610653,1777,3217835329,8200899074,5581679408,18432919,2,421032237,41484288
30479901,494184,2116,3230237760,8191825406,5568695541,17588331,3,420800099,41222144
29921209,458770,1808,3238936039,8195791556,5568127763,18021559,0,420819059,41287680
30388965,455794,2020,3224451283,8206003893,5573425765,18445789,2,421196504,40960000
30985593,584364,1784,3222838733,8196254926,5576951937,17694445,2,421000264,41156608
30423057,544514,1843,3234564773,8197565887,5568552530,17924872,0,420762498,41287680
29822254,342929,1834,3235698558,8200880124,5565911895,18162018,2,420951070,41418752
30421734,454602,1800,3225409839,8192806860,5560728780,18195226,3,420475843,41484288
30604380,371930,1864,3234145169,8196845387,5565996130,17757185,0,421307158,41222144
30273605,524470,1184,3240300245,8203325319,5572017522,18174763,0,421031830,41222144
30278797,560549,1489,3220870536,8206512486,5582791718,18244767,2,421104880,41353216
30723784,462900,1540,3230554676,8197078890,5564112143,18029057,0,421030330,41418752
30505748,603678,1843,3228737619,8193211945,5567099892,17918045,0,420902171,41484288
30119288,590283,1828,3232338600,8202169149,5574380012,18222962,0,420978545,41353216
30471440,606144,1577,3218008111,8200525533,5575720102,18353342,0,420958650,41287680
30762169,424115,1937,3232321135,8199388144,5568894710,17781573,0,421269577,41353216
30324145,410357,2059,3240646659,8196543006,5566164778,18100127,3,420864932,41418752
30359617,412461,1756,3225939372,8205698704,5574878629,18437198,0,420955000,41484288
30624794,421108,1723,3226585221,8190191766,5558458682,18138639,0,420538374,41222144
30779359,571688,1923,3223373939,8192036721,5571433923,17943600,0,420842171,41287680
30203535,526773,1930,3236216952,8198486853,5569273477,18211351,0,420871705,41353216
30234701,339737,1586,3230331368,8202297892,5564146231,18480983,0,420980316,41287680
31272013,636990,1698,3218190092,8199128809,5585194052,18182859,0,421051118,41287680
30304343,429269,1483,3240078574,8199730778,5566469953,18005412,0,420973168,41222144
30044476,591547,1857,3222284916,8198497229,5576348995,17964330,2,420933120,41287680
30503007,379216,1965,3229826615,8204650507,5572499653,18268270,2,421430772,41287680
30572475,448209,2014,3232393715,8195527924,5568914048,17647296,2,420779323,41353216
29940170,274584,1849,3248260294,8202622812,5563944605,18027270,0,421038426,41353216
30269392,390205,1843,3229119508,8208394622,5572765796,18485801,0,421196646,41156608
30732949,513707,1795,3225234108,8189591111,5564785392,17918541,2,422514886,41353216
30355578,487956,1924,3235597778,8194562903,5568811116,17868603,0,419017381,41484288
29925000,410943,1916,3236586119,8200963080,5569430058,18206139,2,421067802,41418752
30377899,389589,1537,3229479193,8200909403,5565362225,18381115,5,420917816,41484288
30970799,577385,1950,3222503931,8193643733,5572879885,17901968,0,420964904,41091072
30269957,447980,2005,3242193092,8200060306,5566273974,18123081,2,420761770,41091072
30329075,562796,1567,3217122500,8196382527,5573561620,18281008,3,420826687,41287680
30793443,431973,1793,3224720934,8197257778,5570166857,18193905,2,420977380,41353216
30601407,411189,1852,3236287154,8194395089,5563286017,17843295,0,420835094,41156608
30059541,553113,1968,3230661838,8195955758,5575439606,18119368,0,420864657,41156608
30381241,405340,1734,3228471379,8207678561,5570409596,18540001,0,421090409,41156608
30880175,683387,1724,3222128257,8188973781,5570667785,17898434,2,420644649,41091072
30420974,606442,2001,3227169798,8193028461,5574702644,17873736,0,420794412,41418752
30033673,428268,1658,3230966387,8203039048,5570911046,18102833,0,421083922,41025536
30795548,534039,1874,3224206342,8202772856,5574593647,18429201,0,421060530,41091072
30881543,628622,1923,3224274348,8198372451,5576596536,17889326,0,420990238,41222144
30150702,484602,1657,3240724718,8201397788,5569334386,18135886,2,420995200,41418752
30384978,538774,1624,3222402988,8195639147,5563199114,18475167,5,420600727,41353216
30740676,322561,1685,3235321700,8198886145,5565683177,17939831,2,421354653,41156608
30415918,509542,2210,3237279454,8198715729,5567945958,17864881,0,420800569,41222144
29894997,368294,1762,3237233876,8203371489,5569361562,18209353,0,421023280,41353216
30504768,421030,2010,3225207993,8204650810,5572468915,18460103,3,421127859,41287680
30424603,438372,2049,3229339804,8186322204,5561091918,17531812,0,420580162,41287680
30349044,602609,2155,3233780220,8194486655,5571755311,18200569,0,420846381,41156608
30136349,394536,1572,3226285901,8205632193,5573914591,18271328,0,421112549,41222144
30759063,646079,1925,3219161138,8198961718,5578292431,18042953,0,420933031,41484288
30433741,460756,1998,3232153534,8197597224,5572924757,17661996,0,421063524,41484288
29894446,414408,1681,3237944790,8203255709,5570790735,18087233,0,421007532,41484288
30529173,541499,1769,3217527698,8195946391,5565753475,18313698,0,420773796,41418752
30968470,514685,2080,3228627151,8198468614,5574945092,17948747,0,421273213,41484288
30238786,420351,2092,3242487571,8200622238,5567400361,18048166,0,420928640,41353216
30160579,484988,2076,3226599525,8202427303,5575149814,18347569,0,420920148,41353216
30538080,392559,1676,3230252332,8202064002,5568923129,18241251,0,421153784,41418752
30632267,542122,1875,3228391870,8188042650,5561825052,17841100,3,420524665,41222144
29974557,381146,1850,3240366903,8196896508,5567007502,17983741,0,420864408,41287680
30142215,338187,1854,3230079820,8203850382,5566869981,18446298,2,420968481,41418752
30974136,465056,1763,3227065854,8194982829,5569566877,17979139,0,420863914,41418752
30219840,331017,1854,3242123979,8199413930,5564937716,17814345,0,420869747,41418752
30077627,534374,1823,3230835674,8200629457,5570472666,18257607,2,420944217,41287680
30567821,512750,1803,3219864371,8199378838,5575066414,18320112,0,420822271,41287680
30785097,464562,2114,3228153401,8195845779,5568411589,17802311,0,421108339,41353216
30144482,490821,1861,3241986647,8201527808,5573246712,18009775,0,421031834,41484288
30306929,550618,1792,3221107600,8203510433,5575504741,18357494,0,421034713,41484288
30564862,428106,1715,3229514678,8195176874,5565565435,17922256,2,420829050,41156608
30480828,553012,1938,3226548735,8188456698,5563470411,17769224,0,420645982,41222144
30070197,500195,1980,3234238284,8199651276,5569183560,18214694,2,420891699,41353216
30694037,638764,1639,3215512612,8202302882,5579632207,18529688,0,420981901,41615360
30916981,601499,1813,3223346628,8199719841,5580330440,17957620,0,421253323,41353216
30309104,477860,1757,3239065987,8199590658,5571875114,18138366,2,421007444,41353216
30101056,355772,1778,3233174454,8205542615,5570737968,18368918,0,420955178,41353216
30425470,375849,2072,3232557587,8196179581,5561602472,18124983,2,420918243,41287680
30460832,551073,2011,3229187050,8192513632,5571284134,17604285,0,420671748,41287680
30091593,538843,1890,3235348609,8201344287,5573987703,18176916,2,421019324,41287680
30321866,380546,1732,3224817414,8204151687,5572099800,18373876,2,421089232,41091072
30987021,636568,1967,3226128747,8199892166,5574541078,17940649,0,421119192,41025536
30481727,682158,2098,3224047185,8192421517,5573339074,17978181,0,420630128,41222144
29942803,426852,1767,3232901316,8202500377,5572512759,18150441,0,421076167,41549824
30595222,490652,1823,3222196461,8205341481,5578236394,18408513,0,421308704,41353216
30704077,465663,2029,3233248475,8194458718,5566561806,17802937,0,420749857,41287680
30244898,527919,1891,3230763402,8201898955,5580451238,18031907,0,421026106,41287680
30338729,453890,1974,3228247498,8205851283,5570236685,18500424,2,421017046,41549824
30695518,490565,1791,3226493540,8197473261,5572652486,17913777,5,421084932,41418752
30421772,457029,2031,3235151435,8194066087,5562582704,17946408,0,420812893,41418752
30015121,504144,1853,3234817093,8205033925,5572876341,18226967,0,421168662,41353216
30372210,450389,1858,3226968330,8203400468,5571281082,18251498,3,421017032,41418752
30625063,519004,2290,3230936410,8194053637,5563959328,17721086,0,420910376,41287680
30258621,495489,1681,3240098060,8193786505,5562979709,18124473,0,420532364,41156608
30044988,361810,1700,3227427906,8201539787,5570495369,18235591,0,421093538,41287680
30929603,535301,1846,3221843032,8199319389,5577074074,18280127,0,421055913,41025536
30733060,525596,2047,3227550429,8194894649,5574985159,17824920,0,420871026,41025536
29932283,486060,1986,3235300776,8199254677,5573467695,17964261,2,420942132,41287680
30176172,357059,1702,3225741246,8199858519,5561741873,18423242,0,420870692,41287680
30805206,430410,1784,3228418663,8192716491,5567018518,17778067,0,420860373,41222144
30393686,513166,2033,3235484964,8198141593,5572114710,18067492,0,421001119,41222144
30077644,444545,1897,3231200097,8203465831,5570508927,18343959,0,421066563,41287680
30528318,326668,1872,3230666146,8197410800,5564188469,18285453,0,420792056,41418752
30611112,495360,1926,3234445188,8199516168,5569499397,17806570,0,421064287,41418752
30086458,645892,1933,3231722203,8191979157,5565890097,17987551,5,420508948,41484288
30142795,382038,1699,3226881182,8202728153,5569457730,18295768,2,421053418,41287680
30897088,561715,1792,3227296966,8198117486,5572811007,18025124,2,421184423,41222144
30535746,623375,2030,3228310859,8201802335,5579116514,17939061,0,421057506,41418752
30070930,392031,2029,3236300478,8204945074,5567657046,18182207,2,421103586,41418752
30636381,527075,1790,3222642136,8203207936,5572427553,18437467,3,421011472,41418752
30438564,339784,1907,3236917948,8190929156,5557542870,17609600,0,420910102,41222144
30011082,413382,1923,3241782799,8200072242,5573361771,17955758,0,420980838,41287680
30248948,498800,1767,3218367531,8203588129,5580453346,18177354,0,421059272,41353216
30848541,465469,2052,3228879538,8202163719,5572817631,18118847,2,421081340,41287680
30425408,445986,1945,3234485979,8198097584,5568235184,17829217,0,421154123,41353216
29948967,426874,1912,3238396450,8199306355,5565920382,18148277,0,420792642,41222144
30295905,343729,1820,3225413189,8201129509,5569464809,18328361,0,421060652,41287680
30840611,585043,2001,3228825531,8200038090,5577418992,17794579,0,421246107,41353216
30479156,536825,2349,3238531465,8197986672,5567847815,18131767,0,420942175,41418752
30368147,475444,2404,3228740330,8204751269,5573953948,18459300,0,420906818,41418752
30632655,508361,1977,3228928642,8199787362,5571242735,18141315,0,420985610,41287680
30715228,596909,2026,3226069364,8192254951,5569107437,17906856,0,420753507,41484288
29893755,216421,2055,3245359498,8196104825,5560275269,18056027,0,420848795,41484288
30292981,431501,2007,3227314769,8208733054,5572449343,18504162,2,421365559,41549824
30881974,442225,1971,3231618517,8195015701,5568396540,17773866,0,420794323,41484288
30342213,488817,1870,3237146147,8199501513,5569299230,18014675,0,420896837,41222144
30057867,412514,1718,3232859537,8196527735,5560498490,18192490,2,420680511,41353216
30510332,449145,1848,3225945293,8202667493,5574634574,18282072,0,421269414,41353216
30685527,423591,2110,3235518782,8198489584,5568792316,17789570,0,421026794,41353216
30288377,490359,1998,3235834558,8199962272,5571113302,18189433,2,421001901,41353216
30545625,531811,1655,3219741737,8204994944,5576881151,18598592,0,420936895,41287680
30842147,579238,1881,3219693326,8200643722,5581497330,17924026,2,421276837,41353216
30205583,462159,1972,3234587704,8194574205,5564347774,17698654,0,420757880,41287680
30077461,543028,1914,3231734855,8203840013,5574127181,18306602,0,421228288,41418752
