l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
72087397,307985704,56252415,2281118244,3317585351,2235240699,22872,0,420091555,2097152,6129909760,0
84506676,442106196,59565128,2306875005,3285595851,2209852454,17811,0,419884469,2097152,6651052032,0
61238273,117626656,53712419,2347433148,3223856763,2104063485,31693,0,419984882,2097152,5599002624,0
92272856,436686264,62744593,2769122696,3337869685,2128048953,26689,0,419879725,2097152,7157907456,21757952
71421160,309448044,56799614,2381136119,3237894720,2132729288,22192,0,420188238,2097152,6137380864,0
79754924,388694068,57620857,2288599628,3279575373,2194924881,19719,0,419890496,2097152,6312820736,18087936
64811232,183174456,54694524,2421488439,3257768160,2122299029,28573,0,420029969,2097152,5933563904,0
89043706,420225890,59747583,2483903769,3330659277,2199634721,26330,0,420054071,2097152,6789595136,11862016
73893618,320900237,56893829,2461412759,3303262842,2189033447,24887,0,420167838,2097152,6299451392,5308416
72607625,325810070,55925630,2284962060,3239293725,2168831899,20046,0,419848601,2097152,6015418368,4915200
74480210,312511878,55586470,2546047601,3298407598,2132944108,28370,0,420118565,2097152,6392381440,0
83094818,382236855,56537407,2286629138,3313268609,2231602777,22792,0,420224125,2097152,6395002880,34930688
75975437,328353840,58305438,2631627079,3290966639,2146930398,25975,0,420170078,2097152,6363742208,2031616
71851947,317405270,56440956,2191434763,3276333067,2216890339,20895,0,419785071,2097152,5956829184,0
75840685,321405624,55112862,2464958829,3280064999,2165929552,25980,0,420159645,2097152,6100746240,2883584
74913812,288428977,53616894,1957508231,3262924743,2261048945,27664,0,419987475,2097152,5867700224,43253760
77925426,359107015,58417121,2858722193,3288853884,2094585057,26190,0,420122109,2097152,6597836800,0
70493066,309136760,55853750,2221688891,3273698468,2203590835,20998,0,420063285,2097152,5958926336,21561344
82088654,411477717,54881236,2363922273,3284443212,2207685767,23541,0,420173334,2097152,6332678144,3866624
59017169,147588594,50952360,1975301842,3268352986,2271161676,24419,0,419713374,2097152,5301403648,5046272
89904892,452095274,60120310,2859999603,3329977897,2134954593,24768,0,419929374,2097152,6873874432,0
69725466,294530137,54844890,2235043405,3194032888,2134395636,22861,0,420058941,2097152,5965545472,34340864
79614414,410417064,57506502,2255281885,3268919792,2211877816,18949,0,420137229,2097152,6333399040,11010048
61482344,202111841,50444502,2380175044,3239201835,2127477471,29618,0,419899363,2097152,5439029248,0
91524007,426096565,61616095,2571101780,3333424249,2179490833,26553,0,419735762,2097152,6913982464,13500416
74808221,312119396,58680492,2492245708,3289948790,2158343477,24417,0,419939626,2097152,6323699712,0
74742074,332735976,57277476,2331360594,3187955819,2104708659,20022,0,420161022,2097152,6157565952,24313856
70510476,285534348,54068851,2474822055,3344504290,2228069806,27817,0,419973368,2097152,5981667328,0
78341828,356273543,52328889,2003139967,3062636739,2095924116,19313,0,420081816,2097152,5892669440,29818880
76333293,335452394,57925886,2666216774,3303103760,2149464339,25029,0,420063013,2097152,6460735488,0
72090002,324525399,55991663,2224287997,3281879854,2212238859,20756,0,419954955,2097152,5995167744,0
75729146,351945750,54880290,2568960154,3280020510,2128242559,28022,0,419907862,2097152,6320947200,0
73299888,270306295,54913811,1751130963,3299870414,2312669771,19502,0,420055981,2097152,5732433920,36044800
80956651,381456171,58365608,2894355788,3304341759,2111853934,27091,0,420128856,2097152,6651641856,0
71971876,314171086,56195802,2228584909,3290669006,2213002530,21168,0,420088955,2097152,6075449344,9043968
81429209,422953962,55386109,2349018515,3287874481,2199612384,21950,0,419996741,2097152,6412566528,3080192
60000498,154711763,50978362,1932955162,3205072319,2229337461,23964,0,419866569,2097152,5446696960,4521984
92352769,452004349,60567846,2833930232,3327769238,2117355064,24666,0,420075324,2097152,6986072064,0
69199511,299678306,54445505,2279086360,3218169685,2148416659,21412,0,420161298,2097152,5904072704,29622272
80784900,410337520,57735647,2285381487,3297186741,2222273361,19320,0,420113685,2097152,6347096064,4587520
60667301,194096452,50677709,2341671594,3256955577,2158116695,28226,0,420013252,2097152,5439160320,0
87461518,419904543,57971718,2386627041,3321544918,2201410268,24176,0,419941313,2097152,6621495296,16187392
74155577,315435345,57783499,2490356623,3314180049,2199504140,25063,0,420146227,2097152,6252920832,0
72837359,327175818,56646355,2259578062,3284576795,2206673274,20292,0,419990395,2097152,6104875008,14876672
70908355,274505137,53637592,2389766615,3329413275,2226146602,27320,0,420066207,2097152,6002966528,0
80899735,349579305,55413664,2195853615,3296780663,2263136532,20691,0,419964650,2097152,6321274880,10354688
75328743,328364338,57736220,2654645349,3285252899,2127775973,25998,0,420030590,2097152,6342967296,7077888
72429023,311083552,56392227,2209628236,3261269507,2218804436,22298,0,419939107,2097152,6094651392,0
78266998,377017233,53772744,2502871310,3265529652,2145785022,27450,0,419950525,2097152,6103302144,0
57644407,150057741,49730006,1511907210,3107017940,2278704115,16250,0,419875151,2097152,4733861888,33947648
88263944,442840971,59563832,2873701514,3262108310,2061646819,23897,0,420240341,2097152,6865420288,0
71845540,299441267,56799491,2289475131,3275206469,2186915478,22311,0,419939478,2097152,6013517824,0
86233618,465910673,58977039,2324420765,3279345264,2195506765,17265,0,420194968,2097152,6636568576,2162688
57322061,113109372,50949813,2208985085,3290039212,2249688709,28163,0,420000122,2097152,5286854656,8650752
87740034,428139044,58429160,2521234322,3324080831,2196627750,23909,0,420029699,2097152,6706954240,5570560
73191577,324836431,56309901,2398276524,3278699855,2182713585,25281,0,420029818,2097152,6139281408,0
70657608,320754236,55135266,2234257714,3194709177,2137533022,19734,0,419741361,2097152,5825495040,14548992
70531139,284579786,52992013,2403964498,3306173512,2209375516,25911,0,419769172,2097152,5990187008,0
80440127,346234065,56187984,2153220687,3264924860,2218963560,20124,0,420095598,2097152,6146621440,42860544
75441719,334544181,57057139,2644569881,3267609960,2121016809,26024,0,420240245,2097152,6428819456,0
72752656,334031171,56702601,2271877553,3298398726,2238403774,21800,0,420131427,2097152,6152192000,3670016
75123895,355448843,54061178,2475278382,3216696162,2097523529,26834,0,420052860,2097152,6145048576,0
69875161,231503683,52150746,1822770770,3227772747,2242309077,21229,0,420051264,2097152,5547425792,31326208
81466303,390369459,59498282,2906656339,3255024527,2050849948,25039,0,420174741,2097152,6763118592,4587520
71156782,312308584,55534924,2210815294,3274371561,2204447073,22048,0,420104132,2097152,6008406016,2031616
82951984,435994402,56391534,2317227348,3264268225,2194532955,20881,0,419828050,2097152,6410141696,0
55281814,115605945,49186389,1894494168,3172298691,2213702465,23824,0,420151946,2097152,4941938688,8126464
89574650,433831751,59177862,2575219291,3317375538,2187388424,24697,0,420031635,2097152,6748372992,13893632
73495226,314661899,57329848,2431048934,3298075827,2168384086,23107,0,420071331,2097152,6216679424,0
74563135,346202462,55526352,2229734405,3238334708,2180253722,19680,0,419969912,2097152,6082723840,27000832
68072505,277065375,52110584,2164837605,3342975192,2328626922,24552,0,420189282,2097152,5503975424,8388608
78713991,341475095,54081036,1919156886,3178963931,2191267162,16560,0,420134525,2097152,5723717632,0
78251217,343371902,58867544,2750054640,3308576913,2139345524,26372,0,419962679,2097152,6610812928,6881280
72956024,320011777,57134054,2276774481,3304913865,2224401129,20544,0,420008272,2097152,6124601344,20316160
76097753,377160903,54266503,2508418452,3238179887,2106306622,28479,0,420018152,2097152,6229458944,0
63670534,199390660,51510369,1818802668,3183248649,2225836846,19915,0,420197196,2097152,5375328256,47644672
87615921,422304631,59904931,2948563852,3305682805,2083331254,24208,0,420164787,2097152,6944653312,0
71357985,307786834,56641837,2251321686,3302730952,2234402877,23257,0,419895528,2097152,5966331904,10616832
81524702,433315034,57119419,2336914396,3272898368,2182478034,20891,0,419762356,2097152,6467813376,0
58624746,134572978,50656708,2186674543,3254229813,2196952613,28908,0,420107429,2097152,5416681472,21561344
90364587,450789413,60051593,2774261427,3306328740,2123041233,22902,0,420140313,2097152,6918635520,10420224
71510964,308563883,55806624,2309682729,3250506366,2158273480,21000,0,420071947,2097152,6055133184,0
79411292,396648820,56524290,2247909743,3294097906,2233122004,20106,0,420097005,2097152,6224084992,24379392
61664270,195778703,51005063,2365436038,3283443764,2186430518,28158,0,419934683,2097152,5527437312,0
89360241,419396076,58147949,2407391881,3290147084,2175306433,27411,0,420084014,2097152,6765346816,12976128
73125615,317644065,56996978,2490248998,3293574649,2177202641,24024,0,420002898,2097152,6179979264,2490368
71197452,318546820,54993435,2181358663,3264243616,2228150894,21790,0,420032784,2097152,5990514688,0
76162858,356771948,51878233,2454137762,3258877061,2166132378,26762,0,420070256,2097152,5939265536,2162688
75176298,302337835,52370294,1869778831,3086189139,2117367699,17610,0,419965264,2097152,5583732736,917504
77842257,346417662,59477898,2818813187,3292965760,2114382061,26817,0,420250634,2097152,6574309376,4063232
71556461,317355628,56223412,2279291443,3294731370,2212653303,22120,0,419935949,2097152,5985533952,7340032
77367218,389813329,55697555,2532173877,3292507360,2151627964,26720,0,420056369,2097152,6402211840,3211264
59652848,158832097,51371372,1807165678,3226067149,2284672741,22191,0,419997913,2097152,5164892160,3014656
89421044,446873516,60728746,2943700191,3265759330,2043708491,23709,0,419903883,2097152,6943277056,0
71096043,304035665,56370870,2264697727,3315672347,2233892675,24085,0,419916917,2097152,6008406016,327680
85902047,451645232,58535735,2301544551,3298122932,2226827366,17892,0,419948640,2097152,6539771904,13500416
55559693,118581601,49014063,2198275523,3213659121,2182133862,28586,0,420092436,2097152,5209915392,0
87504880,415818632,58757983,2507538032,3312594601,2190028026,24450,0,420019609,2097152,6625361920,20119552
72582597,315143797,57074083,2407721472,3296557611,2196297911,23038,0,420138381,2097152,6199967744,4980736
73481367,340935293,56260925,2238021110,3239339385,2193217100,20318,0,419878223,2097152,6092619776,6291456
72262822,286618877,53643110,2541833832,3342252980,2192532298,28784,0,420040102,2097152,6106906624,0
78418554,363663903,53161538,2021376383,3081255278,2086103869,19193,0,420153670,2097152,6002442240,11796480
76244452,329590766,57693064,2622045879,3286764919,2152955580,26263,0,420041713,2097152,6376914944,0
71763442,320908380,56382734,2237516042,3294082223,2222325291,21173,0,419968155,2097152,6033571840,7929856
76076476,352384131,53881940,2455126949,3287937451,2160725899,26786,0,420080798,2097152,6231097344,0
66248342,221352092,53425352,1737690151,3223239590,2251902645,20190,0,420091037,2097152,5513543680,17760256
81508032,374016657,57691569,2798125081,3201410656,2023255442,23446,0,419890260,2097152,6561005568,0
69889117,303245054,55083887,2173143956,3253861124,2200177961,22028,0,420103007,2097152,5950734336,11272192
83284708,428443971,57495234,2288020209,3272192591,2200275491,18435,0,419816055,2097152,6495207424,6225920
53823894,100783112,48967819,2032749545,3132642645,2153241908,24984,0,420032635,2097152,4957011968,0
88792085,420101072,58977154,2484840967,3312159269,2188704461,24225,0,419989185,2097152,6746013696,31457280
74883068,311334341,58434790,2469760217,3296374077,2163723618,23404,0,419735548,2097152,6335299584,0
73252895,340650075,56345837,2288500812,3216592243,2133792506,19861,0,420014888,2097152,6144000000,29753344
70782556,271269416,54071284,2454443064,3341551678,2218793747,27107,0,419670359,2097152,5948243968,0
83043338,372721653,56488257,2195317145,3238645907,2171891159,21753,0,420071810,2097152,6322651136,26345472
75081649,324909455,58044419,2640893510,3306931678,2145272851,24887,0,420048197,2097152,6479872000,0
72830158,324825259,57059388,2270470493,3264000726,2189280833,20493,0,420100799,2097152,6153240576,9306112
73801395,319697291,53914331,2451168189,3277835069,2154370114,27549,0,420091968,2097152,6055395328,0
67217093,223784457,53043998,1646126807,3207815588,2328152240,15796,0,420178175,2097152,5293801472,20250624
85293600,407293019,58939416,2916948465,3306274976,2100204886,24883,0,419954171,2097152,6781009920,4915200
70148531,303911829,54629994,2210696895,3243514569,2204366670,20848,0,419984320,2097152,5925502976,2424832
84076609,460569899,57040187,2374807904,3262348455,2176051866,22763,0,420027965,2097152,6448152576,0
55224988,118326899,49314483,2013072330,3219054833,2247424095,22939,0,420068642,2097152,4909498368,9043968
90854469,436567409,59362328,2607342534,3326296060,2188819223,23598,0,419910301,2097152,6754664448,15466496
71791538,311103389,56608081,2386631687,3292535748,2191132686,21385,0,420056960,2097152,6125846528,0
74871723,352925104,55576855,2244735927,3243605647,2183294495,19818,0,420015444,2097152,6104481792,38731776
71628997,261365188,56105673,2463169815,3341307286,2195388994,28982,0,419879780,2097152,6103433216,0
84800545,385112576,57832330,2336226993,3248364751,2152496235,29578,0,419839072,2097152,6487277568,11337728
75388074,319352088,58491700,2565239349,3290570937,2144210173,23685,0,420125020,2097152,6396051456,0
74979937,316388339,59132382,2321543193,3307554257,2202809902,21157,0,419829891,2097152,6290276352,18481152
76092823,323007288,57090661,2598893943,3284891805,2109632304,28273,0,419738262,2097152,6345850880,0
82402031,359773080,57086922,2270504498,3220522508,2124758664,22222,0,420124893,2097152,6454116352,20316160
76034969,328541872,58091404,2663297228,3291595098,2132438876,26287,0,419968536,2097152,6472138752,0
71405335,317252054,56398263,2200424540,3290012767,2238765562,22214,0,420039145,2097152,6043795456,13697024
78482801,324706107,57261096,2603865230,3295331401,2123130680,28357,0,419904352,2097152,6509494272,0
74915898,273344069,54778328,1904566494,3252913988,2267999498,18448,0,420141104,2097152,5842862080,49283072
78584143,359022872,59749830,2912030362,3293126473,2088123919,26150,0,420007500,2097152,6707216384,0
71595654,311755852,56183761,2253121355,3294858826,2218380601,22158,0,420232635,2097152,6033899520,7798784
82771441,412403995,55462553,2451606571,3282712496,2175301158,25545,0,420062799,2097152,6379929600,0
62206864,165282291,51826330,1914667600,3281396802,2277717729,25634,0,419975465,2097152,5525602304,13172736
88074835,445022200,59014703,2880910919,3238522687,2029136991,23966,0,420029977,2097152,6789267456,0
70410722,297869783,55859616,2239039297,3286081431,2217411697,21913,0,419922914,2097152,5950799872,15466496
84691654,467664442,58328613,2305511406,3292959313,2220615673,18963,0,420126181,2097152,6555566080,0
54440986,115786508,49085447,2212609304,3231519703,2173006753,29070,0,419988228,2097152,5111480320,19791872
88879049,432722233,58795880,2492269611,3328072003,2204820115,24498,0,420247986,2097152,6733365248,9502720
72371329,316606903,56806224,2421753486,3303684361,2198511535,24551,0,420142178,2097152,6080954368,0
70808576,321062101,54965301,2199304324,3205060278,2163560073,20225,0,419806905,2097152,5971968000,16646144
74638574,292755776,54638840,2548477212,3331283170,2166160875,29352,0,420108171,2097152,6237323264,0
79670777,356461583,53346358,1904722802,3156048639,2200581226,26819,0,420051947,2097152,5890637824,47972352
77386115,336930857,58709931,2707185282,3315062179,2153890584,28128,0,420195293,2097152,6538788864,3473408
71481470,311298555,55673001,2233610208,3257400124,2194116825,20359,0,419952283,2097152,5955780608,7471104
75898906,372594333,54410152,2516695179,3259302315,2124212500,28534,0,420147261,2097152,6387662848,0
61110801,167680311,51534986,1662199907,3216728179,2309170355,19683,0,420180288,2097152,5019336704,32636928
88235841,437154140,60087108,2921312830,3282204188,2068847116,24985,0,420056826,2097152,6889799680,0
70931603,310312416,56172235,2246072483,3276454753,2197280920,21014,0,420047754,2097152,5998903296,16842752
83556496,438412133,58059278,2317862027,3311959648,2231594737,18935,0,420155089,2097152,6587875328,0
65275178,159576125,53630760,2248486399,3274603895,2140535996,32479,0,419735419,2097152,5874057216,11796480
90867175,452554435,60646719,2916462351,3254804370,2040349770,23963,0,419918753,2097152,6988496896,0
70048994,303400473,55270568,2268944549,3244879687,2179113027,22095,0,420111012,2097152,6039404544,42467328
83955857,462776589,58615279,2297063059,3270794791,2201167102,17859,0,420199481,2097152,6610681856,33292288
54699032,138707454,47943556,2152904937,3183043368,2160186618,28101,0,419914322,2097152,5181734912,0
87448335,424528528,57627750,2384357956,3303890888,2205303676,24161,0,420096586,2097152,6610288640,8781824
73698736,321213942,56581071,2452208700,3283908777,2184720100,25422,0,420029878,2097152,6244597760,0
73929503,330739927,57572515,2284770790,3311895844,2235643745,20840,0,420003575,2097152,6161367040,0
71051910,306577552,52731754,2487513773,3270214510,2125278506,27261,0,420127694,2097152,6144983040,17432576
79873150,354574531,54954535,2099422736,3272473921,2214339956,21467,0,419967836,2097152,6084755456,18808832
76358940,335219279,59170039,2737108793,3296935760,2139684029,26290,0,420158451,2097152,6545604608,0
70962728,309362970,56104208,2223113037,3270721763,2200487851,20446,0,420077168,2097152,6016139264,0
76250867,367189735,55114117,2488752940,3266301410,2126756244,27910,0,420150628,2097152,6186926080,0
65006728,212507979,52345028,1753761814,3273368064,2340520368,19885,0,420229451,2097152,5678170112,43188224
85816993,408013644,58590883,2886916370,3279669772,2072137345,23314,0,419935548,2097152,6777274368,0
70193517,300765571,55286294,2194708061,3230943423,2183470159,21532,0,420163593,2097152,5820579840,6684672
82422857,447298981,58066200,2296873361,3281238669,2205912843,18212,0,420060837,2097152,6555697152,6815744
55770200,110231323,49447987,2086923320,3198803969,2166262995,28069,0,420042679,2097152,5171314688,0
88566898,428614747,59061825,2572931855,3328216235,2192576082,23421,0,420057484,2097152,6699220992,3604480
72541240,313767294,56329703,2342137144,3282614678,2194127443,24081,0,419956900,2097152,6128861184,0
70914001,320404735,52974614,2132979641,3171281685,2140357133,20473,0,420127988,2097152,5870059520,12255232
73173272,311359807,53124575,2386941937,3332996973,2235791554,25923,0,420029800,2097152,6051856384,0
76479646,334764882,53568936,1849848947,3116441218,2152159023,16959,0,419863774,2097152,5810552832,38797312
76175807,334011457,57660241,2734754999,3272276667,2119690238,29194,0,420121814,2097152,6513885184,0
71459944,314424699,56164224,2224365539,3280726999,2203217857,21684,0,420251677,2097152,5998903296,7274496
79086734,381981509,54753024,2514189522,3276631969,2143779492,29351,0,419955183,2097152,6328418304,0
63783068,175447425,53165709,1767023145,3282976005,2346007943,21441,0,420173646,2097152,5405736960,43384832
86433089,421394715,58549990,2874111443,3246759596,2050570158,22596,0,420049596,2097152,6730153984,0
71600933,304109529,55944768,2205532558,3277134029,2212745615,21506,0,420195564,2097152,5981863936,27394048
87531719,484489276,58224717,2350142677,3300642587,2217383477,18449,0,419931911,2097152,6576078848,0
58786957,131046524,50565496,2289710220,3285755891,2198985595,30848,0,420055877,2097152,5588385792,20447232
90833749,436595349,60260269,2785096655,3331876703,2149732471,22566,0,420129580,2097152,6861160448,14483456
71930192,309096703,55743129,2360946547,3255148625,2153918281,23641,0,419907260,2097152,6036193280,0
83441590,415565834,58934473,2336983744,3294896667,2199110694,19070,0,419878906,2097152,6575357952,7405568
67461018,192231024,54616504,2495762076,3271176946,2119264124,32172,0,419833773,2097152,5952962560,0
92214681,427876553,61960926,2708431310,3333871310,2126391909,24665,0,419945004,2097152,7013269504,9699328
72928257,296786669,57053741,2408542556,3238762769,2118192895,21666,0,419864784,2097152,6214254592,15007744
82973728,406678797,59547028,2387569588,3284611930,2192938546,19913,0,419918947,2097152,6514212864,0
65307049,201986764,52807354,2319481012,3296167053,2195264979,27551,0,419978665,2097152,5590417408,0
83439624,388198863,55382520,2152429644,3160203689,2151426328,22497,0,420069829,2097152,6227623936,47382528
74999644,326754711,57546400,2589792802,3304282892,2160708459,24633,0,419948256,2097152,6272581632,3014656
71659063,324634718,55684173,2214779004,3287905005,2235174811,20920,0,419995318,2097152,6144589824,0
75250257,346339328,53858234,2503169064,3279250605,2140978547,27493,0,420142337,2097152,6075187200,0
77397400,328948750,54831583,1984070901,3213862158,2200202987,18691,0,419872647,2097152,5885526016,32768000
77824211,351756050,58704816,2779532005,3280711789,2113592648,27302,0,420098244,2097152,6549209088,0
72003349,316360378,56609194,2221251192,3282182998,2207745213,21240,0,420217815,2097152,6038814720,16973824
77724965,394948674,55302464,2440802094,3254044209,2137832334,24973,0,420002044,2097152,6320816128,0
60329756,167248044,51203364,1914681162,3272069203,2261595235,25080,0,419958952,2097152,5528420352,26804224
90404163,450837873,59579826,2891751165,3309520445,2078317391,23374,0,420047397,2097152,6978535424,0
71586759,306178460,56327607,2300216325,3256340787,2188750805,22125,0,419868731,2097152,6005915648,3145728
83016974,456060898,57579327,2333459043,3271014101,2187191690,17901,0,420040742,2097152,6507724800,6291456
56257689,116279643,50208759,2097387957,3282940280,2262123671,27476,0,420073061,2097152,5064491008,0
88985794,430039140,59057858,2548094400,3325726181,2196521736,24032,0,420116019,2097152,6714818560,9371648
72104862,310241790,56126896,2367627319,3280118533,2189314121,24871,0,419915622,2097152,6120472576,0
73390906,330156437,57010341,2274103073,3219872954,2155779281,20066,0,419947170,2097152,6085738496,5701632
70985845,303736481,53545252,2351479355,3342691053,2262081488,26641,0,420064431,2097152,5735317504,0
78541760,347305451,52514568,2019397550,3126466754,2127109624,18342,0,420132263,2097152,5846663168,47775744
76180661,337654858,58399796,2714141461,3286242658,2119297899,26354,0,420089383,2097152,6502088704,0
70062908,308202245,55218704,2217902749,3260793984,2206919271,20834,0,420109726,2097152,5888278528,0
78526781,382917313,56069835,2575382839,3275997000,2114919092,28497,0,419695394,2097152,6310264832,6488064
63477504,170975556,52677370,1695172811,3249209336,2347174687,19572,0,420082564,2097152,5251334144,24313856
87189244,437705124,59846458,2958945859,3277232322,2067889711,25315,0,420091082,2097152,6839140352,0
70288437,304500728,55306902,2200606774,3264136882,2212415831,23467,0,420152952,2097152,5902630912,15794176
83547546,460715293,57636265,2321846251,3258463133,2184300358,17053,0,420088110,2097152,6529679360,0
55052029,111818185,48401097,2056616894,3228177773,2217303794,27814,0,419919637,2097152,5175377920,20709376
88773888,426228535,58729105,2543545630,3326360074,2181995081,28749,0,420181843,2097152,6818758656,7798784
72383215,316170997,57272076,2429718728,3306371743,2208896864,25361,0,420027075,2097152,6165954560,0
72706470,336305780,55902050,2232302575,3203187921,2150504048,19896,0,419962368,2097152,6042877952,8781824
69783437,292051149,54512347,2410887536,3342242901,2225528188,26320,0,419999171,2097152,5924323328,0
81045898,353647592,55257179,2103777890,3226794580,2188652638,20508,0,420083738,2097152,6099435520,11272192
76759144,338337878,58805146,2708645936,3288049604,2128192608,26789,0,420100246,2097152,6553731072,524288
72092874,318402776,55538305,2233373215,3278758661,2222251253,20992,0,419954831,2097152,6014369792,2883584
77040192,371521260,54906189,2529480788,3303847401,2165281849,28705,0,420031909,2097152,6212288512,0
70468629,243664095,52676455,1782077457,3238402970,2264592674,19881,0,420147973,2097152,5616762880,31522816
83764267,399185428,59622655,2914906967,3322677832,2115394859,24689,0,420038347,2097152,6782844928,0
71540743,313932519,56301400,2286791337,3276157613,2189039291,21039,0,420112519,2097152,5998903296,13697024
81588553,430538991,56573697,2439904381,3282836539,2176567432,23338,0,420054197,2097152,6460211200,0
59101954,150280204,51726040,2075070349,3256692215,2244463971,24850,0,420200528,2097152,5307826176,16973824
90497433,452007142,59914614,2828799671,3332393621,2127622843,24349,0,419927548,2097152,6891307008,0
69320098,294822345,54675300,2269398600,3221976369,2154612883,22501,0,420040965,2097152,5946408960,23658496
82693698,412554642,58841165,2281570639,3280734838,2198219669,17430,0,419883055,2097152,6553862144,3670016
63926269,162728643,55379288,2357205582,3267277900,2146667336,28183,0,419968312,2097152,5524619264,0
89678943,417702595,60713043,2489276413,3281284324,2131665163,25644,0,420033855,2097152,6909526016,13303808
73736592,320841006,58349310,2510944518,3315396545,2195688558,24980,0,420204034,2097152,6264520704,14221312
72428889,341945480,55189141,2216381495,3224840536,2167986050,20094,0,419995866,2097152,6029705216,7012352
71149179,282204584,53460735,2368399609,3343028131,2236971615,27111,0,419971781,2097152,6015090688,0
81637322,372274305,55959520,2249673498,3205884120,2144889357,19966,0,420136240,2097152,6224281600,28180480
75361702,336988093,57602059,2648274023,3272640232,2124748411,26639,0,420042630,2097152,6399721472,4325376
70869817,315889068,55758911,2251106103,3241762646,2181960503,20479,0,419870642,2097152,6008602624,0
75577364,353862403,54295808,2482545204,3306290728,2180430712,26834,0,419994023,2097152,6132793344,7602176
65129199,210620921,51018289,1768123917,3143555945,2222465022,20656,0,420114510,2097152,5381357568,21364736
86287686,406651068,60263638,2943231117,3311938838,2083494787,24609,0,419984084,2097152,6880231424,0
72237347,321760080,56726019,2285435305,3317270708,2247896151,21823,0,420137002,2097152,6060769280,20447232
82690397,432227384,56459959,2331428051,3261890567,2187368585,21855,0,419954080,2097152,6419316736,0
55169974,114173420,50105698,1932054094,3237754488,2295593060,22935,0,419915377,2097152,4948688896,12451840
87829806,433015374,58260782,2544580874,3314836123,2170336417,23621,0,420076188,2097152,6678904832,11272192
73858217,314550437,57470975,2440421888,3310916172,2196178522,23782,0,420031574,2097152,6232670208,0
75065963,358740738,56841544,2264343189,3218986999,2147153747,19238,0,420027023,2097152,6114050048,2555904
65923114,227487591,52765124,2429986951,3342305372,2223136028,27503,0,419948866,2097152,5852430336,8781824
82454300,377317024,55336395,2227475820,3257965400,2207933260,21593,0,420177731,2097152,6259474432,9306112
75491601,331732068,58624569,2640600880,3319250055,2167221059,26812,0,420092982,2097152,6480461824,393216
72386700,316699780,55804882,2274438230,3280534591,2211802341,19634,0,419851432,2097152,6066077696,0
77431070,357575197,54047856,2487849006,3329919802,2189518417,28335,0,420095376,2097152,6183911424,0
76289234,309126959,54267240,1972693836,3196838450,2160021712,42098,0,420143041,2097152,6056181760,17367040
78526924,356663637,58976975,2804664430,3304835677,2133295962,26590,0,420093212,2097152,6575357952,6946816
70971581,315937905,55673600,2228356186,3279430078,2206718011,22106,0,419995193,2097152,6064242688,3145728
79963761,377833124,54334688,2442669283,3293999100,2175924930,22936,0,419944216,2097152,6366298112,0
59108573,147686997,52770087,1765283687,3217495003,2245991784,22295,0,420097236,2097152,5255331840,0
89565119,441007115,59257897,2861150812,3291847766,2068054325,22165,0,419754966,2097152,6839599104,39190528
71685939,310855650,55887658,2285328553,3281728920,2219583175,22959,0,420163540,2097152,5999099904,0
82560807,434186539,58411686,2256274507,3296880372,2238791514,17677,0,420041349,2097152,6531055616,32505856
54781670,135349403,48109579,2208381287,3180645667,2112534662,26783,0,419996085,2097152,5108334592,0
89689738,426626879,59072185,2441395515,3329434270,2218636090,24244,0,420133120,2097152,6718423040,18350080
72721302,316272000,56509926,2468776603,3283846085,2164434114,23220,0,419977641,2097152,6259539968,0
71768404,325643550,56023109,2234816952,3227922563,2194116939,20964,0,419927275,2097152,6024921088,0
72816269,316752534,52616360,2552814279,3279357094,2123935685,28668,0,420049454,2097152,6171656192,0
78404686,345158146,54640476,2031936865,3237498723,2211947262,19836,0,420141938,2097152,6100942848,47382528
76356799,334573010,58613134,2713653444,3297987766,2142930592,27713,0,420000666,2097152,6497304576,0
71157686,314646249,55785018,2215707640,3249809215,2188099556,21462,2,420107035,2097152,6087507968,5439488
76406330,370636058,53980314,2531161398,3265710991,2123429228,27611,0,420014077,2097152,6129057792,0
76991109,299744331,55601754,2076966516,3315921247,2255250377,21085,0,420193169,2097152,6178603008,40697856
78831894,361212761,58678774,2864879739,3282895658,2100726252,25563,0,420047099,2097152,6645612544,0
71596956,313199393,55893932,2232586046,3257150189,2187434200,21705,0,419883894,2097152,6008274944,0
80710935,398899182,57619679,2498321909,3316302153,2178661390,24795,0,420131471,2097152,6588792832,5570560
57724878,133089640,49531417,1789823854,3180725911,2244985979,22479,0,420087563,2097152,5187239936,10813440
89010113,440467610,59124076,2803037672,3316477733,2135792488,30789,0,420061866,2097152,6814105600,9371648
68251723,292077282,54328271,2239933253,3185919854,2117243399,21899,0,419919633,2097152,5858983936,0
80852011,400446044,57320895,2252836894,3278507332,2215718172,19200,0,419798816,2097152,6360203264,23724032
63190436,179915896,54258378,2252002434,3342835540,2276332961,26339,0,419988526,2097152,5517934592,0
83220588,390360652,55748785,2267051688,3212438197,2154249417,21858,0,420120426,2097152,6309019648,22347776
75093646,324149031,57164773,2556986112,3303012745,2157640046,25732,0,420050358,2097152,6358302720,0
73026462,322567636,56669151,2248724974,3303212862,2236264823,20603,0,420107983,2097152,6141313024,6422528
74063196,348880149,54143055,2495652412,3272513518,2142163932,27227,0,420016610,2097152,6185484288,11796480
