l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
2359398,3034017,2740018,8783137372,8295771382,2699797615,16,0,420827796,3473408
2358778,2903434,2742921,8747252570,8292260904,2696332282,8,0,420598361,2424832
2367599,2912606,2760508,8789637976,8297929707,2686971670,10,0,421261551,2228224
2334638,3071000,2809113,8903008170,8293813602,2666034162,3,0,420774177,2555904
1839398,2284949,2183958,6879375484,7200398556,2510259478,13,0,420770030,5242880
1549037,1690281,1821720,5882634792,6743108544,2460503757,3,0,420945597,3997696
1467348,1535653,1783970,5770019585,6663454789,2430869890,10,0,420684603,1835008
1498102,1564420,1771616,5485538450,6121113434,2198195397,5,0,420518990,0
1215717,1419122,1448153,4507752800,4994780614,1803926600,3,0,420744739,0
808444,915120,959763,3016447005,3540985372,1308493702,0,0,420441592,0
58390985,256999433,50354149,3884156039,5701183014,2917274528,7947,0,421027411,2686976
