l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
2433444,99,1648375,167306296,413134863,314246217,0,0,419412789,2097152,100925440,262144
2435024,115,1652829,166639898,412984316,314518443,0,0,419415260,2097152,103546880,262144
2442083,112,1658833,166283879,413107164,314617487,0,0,419802949,2097152,104202240,458752
2438810,21,1651988,166504766,413281270,314810928,0,0,419341864,2097152,102957056,0
2444052,25,1655659,165978909,413341120,315262573,0,0,419490026,2097152,104529920,65536
2446138,282,1660570,166011158,413295097,314965967,0,0,419491370,2097152,100466688,0
2445103,64,1659892,165037324,413217675,315259340,0,0,419482523,2097152,105381888,458752
2462605,108,1668792,166519901,413370682,314460479,0,0,419374549,2097152,104267776,327680
2454494,84,1662172,165278128,413361698,315352080,0,0,419443212,2097152,108593152,0
2450271,23,1661728,165013820,413268095,315314496,0,0,419422343,2097152,104005632,196608
2455146,48,1665417,165096098,413327715,315076555,0,0,419613570,2097152,105840640,1048576
2456854,115,1662214,165214609,413312672,315288892,0,0,419393254,2097152,105775104,0
2506742,222,1696427,167717032,413423787,313995878,0,0,419609419,2097152,104136704,131072
2588765,2,1752562,173581594,413581070,310591077,0,0,419320926,2097152,104857600,65536
2513477,113,1700696,167580077,413617500,314279321,0,0,419549911,2097152,112263168,0
2510081,71,1703174,167324490,413569770,314164203,0,0,419417449,2097152,107282432,131072
2511191,100,1703396,167213779,413653804,314252886,0,0,419426628,2097152,104333312,1048576
2519458,48,1701521,166743713,413404832,314371207,0,0,419405500,2097152,110493696,0
2511546,152,1692584,166816276,413422915,313991320,0,0,419413229,2097152,100728832,196608
2511491,21,1699836,166212937,413601062,314548321,0,0,419650085,2097152,107937792,524288
2519057,129,1706483,166184718,413748276,314735384,0,0,419589191,2097152,108855296,0
2470924,49,1671936,162725912,413566710,316756697,0,0,419444718,2097152,107610112,0
2486660,369,1686511,163992807,413449860,315640436,0,0,419265025,2097152,107741184,983040
2525305,67,1707044,165668989,413631365,314854976,0,0,419448384,2097152,108331008,0
2524665,83,1706200,164957040,413624402,315015635,0,0,419763608,2097152,109117440,262144
2466381,142,1681650,162082880,413612231,316847935,0,0,419331214,2097152,103940096,65536
2462679,250,1672494,161835934,413463828,316931467,0,0,419557368,2097152,100007936,0
2493720,32,1677498,162873995,413593953,316292157,0,0,419412026,2097152,103874560,0
2521993,161,1708638,165286998,413857731,315258882,0,0,419559344,2097152,111673344,393216
2528932,259,1714835,164896012,413774893,315410012,0,0,419437400,2097152,109641728,131072
2484956,148,1684296,162099599,413565876,316698363,0,0,419441863,2097152,107216896,458752
2478612,48,1674728,160909097,413544589,317412939,0,0,419786034,2097152,104988672,0
2477381,332,1681352,160704002,413507017,317580470,0,0,419831565,2097152,106823680,851968
2476732,115,1676097,160714892,413667329,317488625,0,0,419249688,2097152,101777408,65536
2473162,154,1676752,160359037,413756474,317608037,0,0,419498654,2097152,102563840,131072
2477913,61,1677953,160434942,413671274,317667174,0,0,419512189,2097152,103219200,0
2472775,449,1670741,160697217,413583174,317667482,0,0,419575366,2031616,106561536,0
2496981,79,1697498,161672789,413696001,316968101,0,0,419427100,2097152,99876864,458752
2527861,75,1713643,163718136,413784903,315519749,0,0,419628141,2097152,107872256,0
2525715,190,1704859,163749254,413691661,315783297,0,0,419224292,2097152,104726528,393216
2516150,92,1702671,163029165,413690044,316121870,0,0,419610966,2097152,104923136,0
2532689,43,1711910,163409789,413683528,316020168,0,0,419429322,2097152,104792064,0
2524232,117,1699173,163792003,413716320,315771970,0,0,419553093,2097152,112197632,0
2537234,307,1711925,164453985,413573641,315168662,0,0,419390785,2097152,99090432,393216
2533798,302,1714564,163077963,413620012,315917787,0,0,419331694,2097152,105971712,0
2553040,72,1718812,164624446,413659410,315214723,0,0,419556467,2097152,108396544,196608
2528415,163,1713660,163218538,413698052,316149365,0,0,419430280,2097152,100925440,131072
2523912,58,1706338,163230542,413609766,316031764,0,0,419603769,2097152,104595456,0
2528757,169,1704590,162527125,413737421,316059586,0,0,419573547,2097152,106233856,0
2474547,296,1675382,159751734,413494603,318057986,0,0,419429317,2097152,106692608,65536
2531409,83,1708582,163185411,413722869,315775209,0,0,419353604,2097152,103743488,0
2537909,275,1718266,163386085,413731086,315801711,0,0,419576328,2097152,101646336,65536
2551694,145,1721019,163960219,413735037,315612745,0,0,419558351,2097152,109445120,0
2774503,142,1873602,179649608,413771187,306623255,0,0,419552236,2097152,121176064,196608
2629773,185,1771969,169410774,413551858,312356176,0,0,419566398,2097152,109772800,524288
2522923,344,1702623,162092849,413728116,316866088,0,0,419453771,2097152,109445120,0
2540840,61,1711022,163008646,413632039,316041510,0,0,419405724,2097152,107479040,720896
2528086,409,1705959,162115940,413627988,316444920,0,0,419486320,1966080,110493696,0
2505561,136,1685806,159750657,413530588,317722502,0,0,419535111,2097152,97124352,0
2479821,106,1673774,158616063,413458780,318637722,0,0,419647380,2097152,101974016,524288
2529946,266,1707650,162037945,413819547,316882559,0,0,419319097,2031616,105447424,0
2530217,108,1708603,161805560,413635393,316825820,0,0,419451460,2097152,109182976,65536
2500538,109,1684830,159599310,413541788,318203539,0,0,419565288,2097152,101646336,917504
2529245,35,1708640,161521103,413762277,316979813,0,0,419574251,2097152,105775104,0
2541479,147,1712821,161890013,413665088,316756590,0,0,419296877,2097152,102760448,0
2566452,121,1735053,162699302,413673659,316164505,0,0,419456330,2097152,103284736,0
2543258,220,1715877,161714198,413658465,316822558,0,0,419512006,2031616,102891520,0
2499744,54,1689974,159142127,413638906,318684093,0,0,419582965,2097152,110231552,262144
2511706,58,1693420,158675481,413576527,318284087,0,0,419424959,2097152,109838336,458752
2537173,231,1729657,160084675,413692517,317411230,0,0,419442400,2097152,109510656,0
2534446,46,1713037,159786939,413489412,317881857,0,0,419637687,2097152,105250816,458752
2494113,90,1683263,157753063,413430622,319112330,0,0,419459215,2097152,105906176,262144
2501618,71,1686812,158996553,413492703,318535703,0,0,419219138,2097152,100401152,917504
2536557,40,1716525,160641616,413725772,317609487,0,0,419471139,2097152,107544576,0
2530147,157,1708064,160428818,413706952,317823454,0,0,419567017,2097152,108396544,0
2539195,92,1710717,160944700,413824675,317688013,0,0,419552595,2097152,101646336,131072
2534622,108,1711623,160748521,413754771,317801119,0,0,419480432,2097152,105250816,0
